Missile	Id	pCltDoFunc	pCltHitFunc	pSrvDoFunc	pSrvHitFunc	pSrvDmgFunc	SrvCalc1	*srv calc 1 desc	Param1	*param1 desc	Param2	*param2 desc	Param3	*param3 desc	Param4	*param4 desc	Param5	*param5 desc	CltCalc1	*client calc 1 desc	CltParam1	*client param1 desc	CltParam2	*client param2 desc	CltParam3	*client param3 desc	CltParam4	*client param4 desc	CltParam5	*client param5 desc	SHitCalc1	*server hit calc 1 desc	sHitPar1	*server hit param1 desc	sHitPar2	*server hit param2 desc	sHitPar3	*server hit param3 desc	CHitCalc1	*client hit calc1 desc	cHitPar1	*client hit param1 desc	cHitPar2	*client hit param2 desc	cHitPar3	*client hit param3 desc	DmgCalc1	*damage calc 1	dParam1	*damage param1 desc	dParam2	*damage param2 desc	Vel	MaxVel	VelLev	Accel	Range	LevRange	Light	Flicker	Red	Green	Blue	InitSteps	Activate	LoopAnim	CelFile	animrate	AnimLen	AnimSpeed	RandStart	SubLoop	SubStart	SubStop	CollideType	CollideKill	CollideFriend	LastCollide	Collision	ClientCol	ClientSend	NextHit	NextDelay	xoffset	yoffset	zoffset	Size	SrcTown	CltSrcTown	CanDestroy	ToHit	AlwaysExplode	Explosion	Town	NoUniqueMod	NoMultiShot	Holy	CanSlow	ReturnFire	GetHit	SoftHit	KnockBack	Trans	Pierce	MissileSkill	Skill	ResultFlags	HitFlags	HitShift	ApplyMastery	SrcDamage	Half2HSrc	SrcMissDmg	MinDamage	MinLevDam1	MinLevDam2	MinLevDam3	MinLevDam4	MinLevDam5	MaxDamage	MaxLevDam1	MaxLevDam2	MaxLevDam3	MaxLevDam4	MaxLevDam5	DmgSymPerCalc	EType	EMin	MinELev1	MinELev2	MinELev3	MinELev4	MinELev5	Emax	MaxELev1	MaxELev2	MaxELev3	MaxELev4	MaxELev5	EDmgSymPerCalc	ELen	ELevLen1	ELevLen2	ELevLen3	HitClass	NumDirections	LocalBlood	DamageRate	TravelSound	HitSound	ProgSound	ProgOverlay	ExplosionMissile	SubMissile1	SubMissile2	SubMissile3	HitSubMissile1	HitSubMissile2	HitSubMissile3	HitSubMissile4	CltSubMissile1	CltSubMissile2	CltSubMissile3	CltHitSubMissile1	CltHitSubMissile2	CltHitSubMissile3	CltHitSubMissile4	EOL
korliclightspawner	1521	1	55	1	51																																																100	100			10				0	0	0	0	0	1	null	1024	15	16					6	1				1							2					1				1							1																																											1											korliclightlight							korliclightlight				0
korliclightlight	1522	1	4	1	5																												64								64																375		6		81	81	255	1	0	1	IceOrb	1024	16	16					3	1				1							2																1																																											1											korliclightpulsar							korliclightpulsar				0
korliclightpulsar	1523	19		15					5		1										5		1																																		25		6		81	81	255	1	0	1	IceOrb	1024	16	16										1							2																1																																											1								korliclightnova							korliclightnova							0
korliclightnova	1524	1	4	1	5																												2								2																		6		81	81	255	1	0	1	IceOrb	1024	16	16					3	1				1							2					1											1																																											1											korliclightbolt							korliclightbolt				0
korliclightbolt	1525	1		1	21																																																50	50			4				192	192	192	1	0	0	BAYellShockWave01	1024	15	16					3												3																1																																											32																						0
axeprison	1526	1	4	1	5																												8								8																		6		81	81	255	1	0	1	IceOrb	1024	16	16																	1					1				1			1	1			1																																											1											axeprisonfury							axeprisonfury				0
axeprisonfury	1527	1	25	1	20																												30	range	1	max (0 = skill)					30	range	1	max (0 = skill)									50	50			6				255	255	255	3	3	0	IceArrow	1024	1	16										1							1					1							1	1			1																																											64											axeprisonspawner							axeprisonspawner				0
axeprisonspawner	1528	19		15					2		2										2		2																														50	50			5		5		222	222	255	0	0	1	blessedhammer	1024	6	16																																	1																																											64								axeprisonfurytwo							axeprisonfurytwo							0
axeprisonfurytwo	1529	1	25	1	20																												30	range	1	max (0 = skill)					30	range	1	max (0 = skill)													20				255	255	255	3	3	0	IceArrow	1024	1	16										1							1					1							1	1			1																																											64											axeprisonfurybolt							axeprisonfurybolt				0
axeprisonfurybolt	1530	1		1																																																	30	30			30				255	255	255	3	3	0	IceArrow	1024	1	16					3	1				1							1					1							1	1			1		1		4																																							64																						0
lichkingpounce	1531	19	30	15	29				55												55												64								64																35				255	255	255	0	0	1	expansion\twister	1024	40	16										1							2					1							1	1			1																																											32								lichkingpounceknocknova			lichkingpouncefirenova				lichkingpounceknocknova			lichkingpouncefirenova				0
lichkingpounceknocknova	1532	1	4	1	5																												1								1																				255	255	255	0	0	0	null	1024	1	16					3					1							2					1							1	1			1																																											32											lichkingpounceknockbolt							lichkingpounceknockbolt				0
lichkingpounceknockbolt	1533	1		1																																																	15	15			40				255	255	255	0	0	0	null	1024	1	16					3					1		1	5				2				1	1							1	1		100	1			Lich King Pounce	4																																						10	32																						0
lichkingpouncefirenova	1534	1	4	1	5																												2								2																				255	255	255	0	0	0	null	1024	1	16					3					1							2					1							1	1			1																																											32											lichkingpouncefirespawner							lichkingpouncefirespawner				0
lichkingpouncefirespawner	1535	19		15					3												5																																15	15			40				255	255	255	0	0	0	null	1024	1	16										1							2					1							1	1			1																																											32								lichkingpouncefirespawnsec							lichkingpouncefirespawnsec							0
lichkingpouncefirespawnsec	1536	19	30	15	29																												64								64																1		5	4	255	178	64	0	0	1	groundFireBig	1024	37	16										1							1					1							1	1			1																																										48	1								lichkingpouncefiredebuff			lichkingpouncefirefire				lichkingpouncefiredebuff			lichkingpouncefirefire				0
lichkingpouncefirefire	1537	5		5		3																																											19	softhit chance (128)							25		5	4	255	178	64	0	0	1	groundFireBig	1024	37	16		1	12	36	3				1		1						3		12										1	1			1				4		8					10						10							burn	125						125							50				48	1		41	object_fire_loop_magic																			0
lichkingpouncefiredebuff	1538	1		1	21																																												19	softhit chance (128)							25		5	4	255	178	64	0	0	1	groundFireBig	1024	37	16		1	12	36	3				1		1						3		12										1	1			1		1																																									1																						0
lichkingsummon	1539	19		15	6																												981		NU																										255	255	255	0	0	1	expansion\twister	1024	40	16										1							2					1	1						1	1			1																																											32							teethexplode	lichkingsummonnova							lichkingsummonnova							0
lichkingsummonnova	1540	1	4	1	5																												16								16																				255	255	255	0	0	0	null	1024	1	16					3					1							2					1							1	1			1																																											32											lichkingsummonbolt							lichkingsummonbolt				0
lichkingsummonbolt	1541	1		1	6																												982		NU																		50	50			3				255	255	255	0	0	0	null	1024	1	16					3					1							2					1	1						1	1			1																																											32							teethexplode															0
lichkingwinter	1542	1	4	1	5																												64								64																35				255	255	255	0	0	0	null	1024	1	16										1							2					1							1	1			1																																											32											lichkingpouncefirenova							lichkingpouncefirenova				0
lichkingtrap	1543	1	4	1	5																												64								64																35				255	255	255	0	0	0	null	1024	1	16										1												1							1	1			1																																											32											lichkingtrapspawnerone							lichkingtrapspawnerone				0
lichkingtrapspawnerone	1544	1	25	1	20																												3		1						3		1														125				255	255	255	0	0	0	null	1024	1	16					3	1				1							1												1	1			1																																											32											lichkingtrapspawner							lichkingtrapspawner				0
lichkingtrapspawner	1545	19	30	15	29																												64								64																1				255	255	255	0	0	0	null	1024	1	16					3	1				1							2					1							1	1			1																																											32								lichkingtrapknocknova			lichkingtrapfirenova				lichkingtrapknocknova			lichkingtrapfirenova				0
lichkingtrapknocknova	1546	1	4	1	5																												1								1																				255	255	255	0	0	0	null	1024	1	16					3					1							2					1							1	1			1																																											32											lichkingtrapknockbolt							lichkingtrapknockbolt				0
lichkingtrapknockbolt	1547	1		1																																																	12	12			50				255	255	255	0	0	0	null	1024	1	16					3					1		1	5				2				1	1							1	1		100	1			Lich King Pounce	4																																						10	32																						0
lichkingtrapfirenova	1548	1	4	1	5																												2								2																				255	255	255	0	0	0	null	1024	1	16					3					1							2					1							1	1			1																																											32											lichkingtrapfirespawner							lichkingtrapfirespawner				0
lichkingtrapfirespawner	1549	19		15					3												5																																15	15			40				255	255	255	0	0	0	null	1024	1	16										1							2					1							1	1			1																																											32								lichkingtrapfirespawnsec							lichkingtrapfirespawnsec							0
lichkingtrapfirespawnsec	1550	19	30	15	29																												64								64																1		5	4	255	178	64	0	0	1	groundFireBig	1024	37	16										1							1					1							1	1			1																																										48	1								lichkingtrapfiredebuff			lichkingtrapfirefire				lichkingtrapfiredebuff			lichkingtrapfirefire				0
lichkingtrapfirefire	1551	5		5		3																																											19	softhit chance (128)							25		5	4	255	178	64	0	0	1	groundFireBig	1024	37	16		1	12	36	3				1		1						3		12										1	1			1				4		8					10						10							burn	125						125							50				48	1		41	object_fire_loop_magic																			0
lichkingtrapfiredebuff	1552	1		1	21																																												19	softhit chance (128)							25		5	4	255	178	64	0	0	1	groundFireBig	1024	37	16		1	12	36	3				1		1						3		12										1	1			1		1																																									1																						0
lichkingvalkyrie	1553	1	4	1	5																												32								32																				255	255	255	0	0	0	null	1024	1	16					3					1							2					1							1	1			1																																											32											lichkingvalkyriebolt							lichkingvalkyriebolt				0
lichkingvalkyriebolt	1554	1		1	6																												983		NU																		50	50			3				255	255	255	0	0	0	null	1024	1	16					6	1				1							2					1	1						1	1			1																																											32							teethexplode															0
lichkingcoldnova	1555	1	4	1	5																												16								16																		3		255	255	255	0	0	1	groundFireBig	1024	37	16		1	12	36				1		1							2					1											1																																										32	1											lichkingcoldnovabolt							lichkingcoldnovabolt				0
lichkingcoldnovabolt	1556	20		16					48		6										48		6																														35	35			50				255	255	255	25	25	0	IceArrow	1024	1	16					3			1		1							2					1							1	1			1			Lich King Cold Nova	4		8																																					64																						0
sandstormdrunova	1557	1	4	1	5																												16								16																				255	255	255	0	0	0	null	1024	1	16					3					1							2					1							1	1			1																																											32											sandstormdrunovabolt							sandstormdrunovabolt				0
sandstormdrunovabolt	1558	1		1	21																																																50	50			3				255	255	255	0	0	0	null	1024	1	16					3					1							3					1							1	1			1																																											32																						0
blizzardcannon	1560	1		15		1			2																																						100						50	50			25		5		143	143	255	0	0	0	BlueNovaB	1024	8	8					3					1							3												1	1		100	1		1		4		8																		cold																		48	32	1							blizzardcannondebuff							blizzardcannondebuff							0
blizzardcannondebuff	1561	1	4	1	5																												8								8																				255	255	255	0	0	0	null	1024	1	16					3					1							2					1							1	1			1				32	128																																						32											blizzardcannonbolt							blizzardcannonbolt				0
blizzardcannonbolt	1562	1		1	21																																																70	70			2		5	4	255	178	64	0	0	1	groundFireBig	1024	37	16		1	12	36	3				1		1						3		12										1	1			1				32	128																																						1																						0
mjolnirchaoslightning	1563	1	25	1	20	1																											15	range (0=skill)	2	max (0 = skill)					15	range (0=skill)	2	max (0 = skill)			100						25	25			25		3		255	255	255	0	0	1	BoneSpear	1024	6	16					3			1		1		1	1				2												1	1			1		1																						ltng																		64	64			sorceress_lightning_1			lightning					mjolnirchaoslightningsec							mjolnirchaoslightningsec				0
